canonical_name,display_name,matched_name,source_names,country_code,openalex_id,ror_id,window_key,window_label,window_start,window_end,works,cited_by_proxy,top10_count,top1_count,top10_share,top1_share,h_index,field_entropy,active_fields,international_collab_count,international_collab_share,core_source_count,core_source_share,oa_count,oa_share,oa_gold_count,oa_hybrid_count,oa_green_count,oa_bronze_count,oa_diamond_count,closed_count,sdg_count,sdg_share,funder_count,has_medical_school_or_center,arwu_2025_rank,qs_2027_rank,usnews_2026_2027_rank
South China University of Technology,South China University of Technology,South China University of Technology,South China University of Technology,CN,https://openalex.org/I90610280,https://ror.org/0530pts50,2023,Annual snapshot 2023,2023,2023,10547,3218,3218,374,0.305110457950128,0.035460320470275905,578,2.271172108079489,13,2727,0.2585569356215037,8934,0.847065516260548,3776,0.3580164975822509,1862,463,394,613,444,6771,6466,0.6130653266331658,200,False,101-150,342,162
Southeast University,Southeast University,Southeast University,Southeast University,CN,https://openalex.org/I76569877,https://ror.org/04ct4d772,2023,Annual snapshot 2023,2023,2023,13338,3903,3903,475,0.2926225820962663,0.03561253561253561,592,1.9351973592973564,12,4316,0.3235867446393762,10964,0.8220122956965062,4226,0.3168391063127905,2204,561,420,499,542,9112,8124,0.6090868196131354,200,False,101-150,335,133
Southern University of Science and Technology,Southern University of Science and Technology,Southern University of Science and Technology,Southern University of Science and Technology,CN,https://openalex.org/I3045169105,https://ror.org/049tv2d57,2023,Annual snapshot 2023,2023,2023,6930,2356,2356,360,0.33997113997114,0.05194805194805195,538,2.424946104057051,11,3080,0.4444444444444444,5873,0.8474747474747475,3079,0.4443001443001443,1401,430,431,532,285,3851,4068,0.587012987012987,200,False,101-150,317,119
Sun Yat-sen University,Sun Yat-sen University,Sun Yat-sen University,Sun Yat-sen University,CN,https://openalex.org/I157773358,https://ror.org/0064kty71,2023,Annual snapshot 2023,2023,2023,20136,6755,6755,869,0.3354688120778705,0.043156535558204215,906,2.3981421026297487,15,5941,0.29504370282081843,18164,0.9020659515295987,11099,0.5512018275725069,6226,1343,866,1490,1174,9037,14246,0.7074890742947954,200,False,65,258,74
Tianjin University,Tianjin University,Tianjin University,Tianjin University,CN,https://openalex.org/I162868743,https://ror.org/012tb2g32,2023,Annual snapshot 2023,2023,2023,11969,3323,3323,389,0.2776338875428189,0.03250062661876514,608,2.25946496868943,16,3345,0.27947196925390594,10231,0.854791544824129,4112,0.34355418163589274,2007,550,519,576,460,7857,7394,0.617762553262595,200,False,101-150,235,166
Tongji University,Tongji University,Tongji University,Tongji University,CN,https://openalex.org/I116953780,https://ror.org/03rc6as71,2023,Annual snapshot 2023,2023,2023,13745,4239,4239,510,0.3084030556566024,0.03710440160058203,585,2.2699724192055437,17,3759,0.27348126591487815,11902,0.8659148781375046,5772,0.4199345216442343,3172,679,585,600,736,7973,9309,0.677264459803565,200,False,101-150,146,110
Tsinghua University,Tsinghua University,Tsinghua University,Tsinghua University,CN,https://openalex.org/I99065089,https://ror.org/03cve4549,2023,Annual snapshot 2023,2023,2023,24185,8265,8265,1356,0.3417407483977672,0.056067810626421334,1173,2.323821262498828,17,7570,0.3130039280545793,19354,0.800248087657639,10025,0.4145131279718834,4702,1397,1176,1371,1379,14160,14382,0.5946661153607607,200,False,18,14,6
University of Chinese Academy of Sciences,University of Chinese Academy of Sciences,University of Chinese Academy of Sciences,University of Chinese Academy of Sciences,CN,https://openalex.org/I4210165038,https://ror.org/05qbk4x57,2023,Annual snapshot 2023,2023,2023,34034,11209,11209,1439,0.3293471234647705,0.042281248163601105,901,2.490236637119228,12,8470,0.248868778280543,30863,0.906828465651995,16167,0.47502497502497504,8957,1831,1367,2336,1676,17867,21218,0.6234353881412705,200,False,,360,53
University of Electronic Science and Technology of China,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China,University of Electronic Science and Technology of China,CN,https://openalex.org/I150229711,https://ror.org/04qr3zq92,2023,Annual snapshot 2023,2023,2023,10964,2971,2971,445,0.270977745348413,0.04058737686975556,515,2.102620882946485,11,2926,0.26687340386720176,7987,0.7284750091207588,3799,0.3464976286026997,2038,458,349,456,498,7165,6572,0.5994162714337833,200,False,151-200,488,152
"University of Science & Technology of China, CAS",University of Science and Technology of China,University of Science and Technology of China,"University of Science & Technology of China, CAS; University of Science and Technology of China",CN,https://openalex.org/I126520041,https://ror.org/04c4dkn09,2023,Annual snapshot 2023,2023,2023,16156,5093,5093,744,0.3152389205248824,0.0460510027234464,970,2.384106850377293,13,4448,0.27531567219608816,13897,0.8601757860856648,6384,0.3951473136915078,2857,905,734,1072,816,9772,9037,0.5593587521663779,200,False,40,134,59
Wuhan University,Wuhan University,Wuhan University,Wuhan University,CN,https://openalex.org/I37461747,https://ror.org/033vjfk17,2023,Annual snapshot 2023,2023,2023,14229,5032,5032,737,0.3536439665471924,0.05179562864572352,856,2.5604806721291613,18,3903,0.2742989668985874,12458,0.8755358774334107,6965,0.4894932883547684,3894,902,618,790,761,7264,9381,0.6592873708623235,200,False,81,165,85
Xi'an Jiaotong University,Xi'an Jiaotong University,Xi'an Jiaotong University,Xi'an Jiaotong University,CN,https://openalex.org/I87445476,https://ror.org/017zhmm22,2023,Annual snapshot 2023,2023,2023,14405,4174,4174,563,0.28976049982644914,0.039083651509892396,633,2.184779907010183,15,3884,0.2696286011801458,12210,0.8476223533495314,5148,0.3573759111419646,2669,761,539,595,584,9257,9048,0.628115237764665,200,False,92,,129
Xiamen University,Xiamen University,Xiamen University,Xiamen University,CN,https://openalex.org/I191208505,https://ror.org/00mcjh785,2023,Annual snapshot 2023,2023,2023,8408,2605,2605,365,0.30982397716460514,0.04341103710751665,654,2.676300304108139,16,2494,0.29662226450999046,7302,0.8684586108468125,3714,0.4417221693625119,1812,473,402,545,482,4694,5310,0.6315413891531875,200,False,101-150,303,176
Zhejiang University,Zhejiang University,Zhejiang University,Zhejiang University,CN,https://openalex.org/I76130692,https://ror.org/00a2xv884,2023,Annual snapshot 2023,2023,2023,26889,8775,8775,1270,0.326341626687493,0.0472312097883893,933,2.4560286154818227,16,8197,0.3048458477444308,22852,0.8498642567592696,12299,0.45739893636803153,6808,1459,1227,1534,1271,14590,17617,0.6551749786157909,200,False,24,47,35
Zhengzhou University,Zhengzhou University,Zhengzhou University,Zhengzhou University,CN,https://openalex.org/I38877650,https://ror.org/04ypx8c21,2023,Annual snapshot 2023,2023,2023,9773,3144,3144,428,0.3217026501586002,0.04379412667553464,484,2.4828229831474564,14,2259,0.23114703775708584,8840,0.9045328967563696,4529,0.46341962549882326,2511,531,367,639,481,5244,6354,0.65015860022511,200,False,151-200,581,208
"Eberhard Karls University, Tübingen",University of Tübingen,University of Tübingen,"Eberhard Karls University, Tübingen; University of Tuebingen",DE,https://openalex.org/I8087733,https://ror.org/03a1kwz48,2023,Annual snapshot 2023,2023,2023,5216,1691,1691,279,0.3241947852760736,0.053489263803680985,889,2.585357226747324,12,2889,0.5538726993865031,4028,0.772239263803681,3567,0.6838573619631901,1409,1183,359,336,280,1649,3279,0.6286426380368099,200,False,151-200,,193
Freie Universitaet Berlin,Freie Universität Berlin,Freie Universität Berlin,Freie Universitaet Berlin; Freie Universität Berlin,DE,https://openalex.org/I75951250,https://ror.org/046ak2485,2023,Annual snapshot 2023,2023,2023,6157,1814,1814,281,0.2946240051973364,0.04563910995614748,733,2.6674610359751805,16,3059,0.49683287315250935,4579,0.7437063504953711,4399,0.7144713334416112,1758,1496,462,347,336,1758,3957,0.6426831248984896,200,False,,98,63
Goethe University Frankfurt,Goethe University Frankfurt,Goethe University Frankfurt,Goethe University Frankfurt,DE,https://openalex.org/I114090438,https://ror.org/04cvxnb49,2023,Annual snapshot 2023,2023,2023,6047,1698,1698,276,0.2808003968910203,0.04564246733917645,1004,2.5159530959954632,15,3062,0.5063667934512982,4281,0.7079543575326608,4089,0.6762030759054076,1454,1335,492,431,377,1958,3919,0.6480899619646106,200,False,151-200,,
Humboldt-Universität zu Berlin,Humboldt-Universität zu Berlin,Humboldt-Universität zu Berlin,Humboldt-Universität zu Berlin,DE,https://openalex.org/I39343248,https://ror.org/01hcx6992,2023,Annual snapshot 2023,2023,2023,5834,1932,1932,298,0.3311621528968118,0.051079876585533084,778,2.595009216300062,14,3221,0.552108330476517,4618,0.7915666780939321,4480,0.7679122386013028,1793,1557,404,341,385,1354,3803,0.6518683579019541,200,False,,140,51
"KIT, Karlsruhe Institute of Technology",Karlsruhe Institute of Technology,Karlsruhe Institute of Technology,"KIT, Karlsruhe Institute of Technology",DE,https://openalex.org/I102335020,https://ror.org/04t3en479,2023,Annual snapshot 2023,2023,2023,5774,1389,1389,176,0.24056113612746796,0.030481468652580532,731,2.381342381207689,12,3039,0.5263249047454105,4309,0.7462764114998268,3729,0.64582611707655,1199,1391,442,252,445,2045,3259,0.5644267405611362,200,False,301-400,110,299
Ludwig-Maximilians-Universität München,Ludwig-Maximilians-Universität München,Ludwig-Maximilians-Universität München,Ludwig-Maximilians-Universität München; University of Munich,DE,https://openalex.org/I8204097,https://ror.org/05591te55,2023,Annual snapshot 2023,2023,2023,10777,3301,3301,575,0.30630045467198663,0.05335436577897374,1129,2.458736202296731,18,6106,0.5665769694720237,8282,0.7684884476199313,7357,0.6826575113667996,2695,2416,828,841,577,3420,6756,0.6268906003526028,200,False,42,61,50
RWTH Aachen University,RWTH Aachen University,RWTH Aachen University,RWTH Aachen University,DE,https://openalex.org/I887968799,https://ror.org/04xfq0f34,2023,Annual snapshot 2023,2023,2023,7358,1730,1730,233,0.23511823865180756,0.03166621364501223,890,2.458145732485446,14,3419,0.46466431095406363,5375,0.7304974177765697,4698,0.6384887197608046,1728,1685,485,360,440,2660,4393,0.5970372383799946,200,False,201-300,104,223
Technical University of Munich,Technical University of Munich,Technical University of Munich,Technical University of Munich,DE,https://openalex.org/I62916508,https://ror.org/02kkvpp62,2023,Annual snapshot 2023,2023,2023,11335,3442,3442,591,0.30366122629025144,0.05213939126599029,1010,2.4850579985438537,16,6353,0.5604764005293339,8555,0.7547419497132775,7290,0.643140714600794,2678,2331,950,740,591,4045,6873,0.6063520070577856,200,False,45,25,73
Technische Universität Berlin (TU Berlin),Technische Universität Berlin,Technische Universität Berlin,Technische Universität Berlin (TU Berlin),DE,https://openalex.org/I4577782,https://ror.org/03v4gjf40,2023,Annual snapshot 2023,2023,2023,3816,991,991,154,0.25969601677148846,0.04035639412997904,629,2.618429603713436,10,1741,0.4562368972746331,2618,0.6860587002096437,2227,0.5835953878406709,787,832,261,143,204,1589,2145,0.5621069182389937,200,False,,158,
Technische Universität Dresden,Technische Universität Dresden,Technische Universität Dresden,Technische Universität Dresden,DE,https://openalex.org/I78650965,https://ror.org/042aqky30,2023,Annual snapshot 2023,2023,2023,6461,1617,1617,240,0.2502708559046587,0.037145952638910386,761,2.554408456174413,13,3092,0.4785636898312955,4946,0.7655161739668782,4187,0.6480420987463241,1517,1560,381,348,381,2274,3897,0.6031574059743073,200,False,,185,
University of Bonn,University of Bonn,University of Bonn,University of Bonn,DE,https://openalex.org/I135140700,https://ror.org/041nas322,2023,Annual snapshot 2023,2023,2023,4535,1566,1566,256,0.34531422271223816,0.05644983461962514,1022,2.7392552056854886,13,2653,0.5850055126791621,3366,0.7422271223814774,3218,0.7095920617420066,1108,1033,406,281,390,1317,2656,0.5856670341786108,200,False,68,,179
University of Cologne,University of Cologne,University of Cologne,University of Cologne,DE,https://openalex.org/I180923762,https://ror.org/00rcxh774,2023,Annual snapshot 2023,2023,2023,4826,1455,1455,238,0.3014919187733112,0.04931620389556569,790,2.5213301875504577,14,2455,0.5087028595109822,3531,0.7316618317447161,3358,0.6958143389970991,1151,1139,398,398,272,1468,3053,0.6326150020721094,200,False,151-200,269,238
University of Freiburg,University of Freiburg,University of Freiburg,University of Freiburg,DE,https://openalex.org/I161046081,https://ror.org/0245cg223,2023,Annual snapshot 2023,2023,2023,4911,1547,1547,255,0.3150071268580737,0.05192425167990226,962,2.5958046634962666,12,2628,0.535125229077581,3847,0.783343514559153,3428,0.6980248421909998,1295,1135,334,369,295,1483,3158,0.6430462227652209,200,False,101-150,,227
University of Goettingen,University of Göttingen,University of Göttingen,University of Goettingen; University of Göttingen,DE,https://openalex.org/I74656192,https://ror.org/01y9bpm73,2023,Annual snapshot 2023,2023,2023,3777,1334,1334,237,0.3531903627217368,0.06274821286735505,858,2.76376797923402,13,2243,0.5938575589091872,3021,0.7998411437648928,3379,0.8946253640455388,981,983,870,234,311,398,2385,0.6314535345512311,200,False,151-200,261,187
University of Hamburg,Universität Hamburg,Universität Hamburg,University of Hamburg,DE,https://openalex.org/I159176309,https://ror.org/00g30e956,2023,Annual snapshot 2023,2023,2023,9100,2690,2690,440,0.2956043956043956,0.04835164835164835,1016,2.5003102430625415,18,4715,0.5181318681318682,6990,0.7681318681318682,6152,0.6760439560439561,2170,2127,628,664,563,2948,5901,0.6484615384615384,200,False,201-300,209,146
University of Mainz,Johannes Gutenberg University Mainz,Johannes Gutenberg University Mainz,University of Mainz,DE,https://openalex.org/I197323543,https://ror.org/023b0x485,2023,Annual snapshot 2023,2023,2023,4823,1585,1585,305,0.328633630520423,0.06323864814430852,945,2.396527520264596,14,2704,0.5606469002695418,3955,0.8200290275761973,3384,0.7016379846568526,1222,1158,314,353,337,1439,3054,0.6332158407630106,200,False,151-200,,223
University of Muenster,University of Münster,University of Münster,University of Muenster,DE,https://openalex.org/I22465464,https://ror.org/00pd74e08,2023,Annual snapshot 2023,2023,2023,3772,1080,1080,181,0.2863202545068929,0.04798515376458112,714,2.783315691801151,14,1793,0.47534464475079535,2668,0.7073170731707317,2407,0.6381230116648993,775,943,260,219,210,1365,2127,0.5638918345705196,200,False,151-200,370,218
Universität Heidelberg,Heidelberg University,Heidelberg University,Heidelberg University; Universität Heidelberg,DE,https://openalex.org/I223822909,https://ror.org/038t36y30,2023,Annual snapshot 2023,2023,2023,10950,3574,3574,598,0.32639269406392696,0.05461187214611872,1580,2.113568712188897,15,6516,0.5950684931506849,9099,0.8309589041095891,7825,0.7146118721461188,3154,2368,781,906,616,3125,7288,0.6655707762557077,200,False,51,86,68
Aarhus University,Aarhus University,Aarhus University,Aarhus University,DK,https://openalex.org/I204337017,https://ror.org/01aj84f44,2023,Annual snapshot 2023,2023,2023,9390,2876,2876,499,0.306283280085197,0.05314164004259851,854,2.7749112055527427,17,5995,0.6384451544195953,6662,0.7094781682641108,6603,0.7031948881789137,2675,2003,791,580,554,2787,5776,0.615122470713525,200,False,85,128,117
Technical University of Denmark,Technical University of Denmark,Technical University of Denmark,Technical University of Denmark,DK,https://openalex.org/I96673099,https://ror.org/04qtj9h94,2023,Annual snapshot 2023,2023,2023,6102,1543,1543,221,0.2528679121599476,0.036217633562766305,979,2.4956355114874413,13,3962,0.6492953130121272,4138,0.6781383153064569,4554,0.7463126843657817,1196,1325,1481,244,308,1548,3369,0.5521140609636185,200,False,151-200,105,189
University of Copenhagen,University of Copenhagen,University of Copenhagen,University of Copenhagen,DK,https://openalex.org/I124055696,https://ror.org/035b05819,2023,Annual snapshot 2023,2023,2023,11573,4089,4089,745,0.35332238831763585,0.06437397390477836,1222,2.504256016081697,18,7564,0.6535902531754947,9647,0.8335781560528817,9455,0.8169878164693684,3423,2810,1527,919,776,2118,7939,0.6859932601745442,200,False,35,90,45
Autonomous University of Barcelona,Universitat Autònoma de Barcelona,Universitat Autònoma de Barcelona,Autonomous University of Barcelona,ES,https://openalex.org/I123044942,https://ror.org/052g8jq94,2023,Annual snapshot 2023,2023,2023,6466,2016,2016,319,0.31178472007423447,0.0493349829879369,757,2.4941008828332047,17,3499,0.5411382616764615,5052,0.7813176616145995,5160,0.7980204144757191,1782,1227,715,475,961,1306,4516,0.6984225177853387,200,False,301-400,211,131
Complutense University of Madrid,Universidad Complutense de Madrid,Universidad Complutense de Madrid,Complutense University of Madrid,ES,https://openalex.org/I121748325,https://ror.org/02p0gd045,2023,Annual snapshot 2023,2023,2023,7716,1836,1836,232,0.2379471228615863,0.03006739243131156,605,2.682574283623474,20,2932,0.3799896319336444,4903,0.6354328667703474,6336,0.8211508553654744,1801,1383,512,390,2250,1380,4938,0.6399688958009331,200,False,301-400,199,296
Universitat de Barcelona,Universitat de Barcelona,Universitat de Barcelona,Universitat de Barcelona; University of Barcelona,ES,https://openalex.org/I71999127,https://ror.org/021018s57,2023,Annual snapshot 2023,2023,2023,9338,2782,2782,463,0.2979224673377597,0.049582351681302206,994,2.4383389422962525,17,5284,0.5658599271792675,6976,0.7470550439066181,7591,0.8129149710858856,2745,1836,804,670,1536,1747,6391,0.684407796101949,200,False,151-200,165,88
Aalto University,Aalto University,Aalto University,Aalto University,FI,https://openalex.org/I9927081,https://ror.org/020hwjq30,2023,Annual snapshot 2023,2023,2023,3904,1217,1217,204,0.31173155737704916,0.05225409836065574,486,2.52147817327915,10,2501,0.640625,2957,0.7574282786885246,3253,0.8332479508196722,831,1258,694,148,322,651,2211,0.5663422131147541,200,False,401-500,126,290
University of Helsinki,University of Helsinki,University of Helsinki,University of Helsinki,FI,https://openalex.org/I133731052,https://ror.org/040af2s02,2023,Annual snapshot 2023,2023,2023,8062,2833,2833,482,0.351401637310841,0.05978665343587199,1158,2.595144476758794,14,4866,0.6035723145621434,6351,0.7877697841726619,6727,0.834408335400645,2297,2446,539,539,906,1335,5533,0.6863061275117837,200,False,94,123,109
Aix Marseille University,Aix-Marseille Université,Aix-Marseille Université,Aix Marseille University,FR,https://openalex.org/I21491767,https://ror.org/035xkbk20,2023,Annual snapshot 2023,2023,2023,8741,1974,1974,281,0.2258322846356252,0.032147351561606224,787,2.6963299268656717,19,4374,0.5004004118521909,5606,0.6413453838233611,6508,0.7445372383022537,1789,1070,2069,545,1035,2233,5036,0.5761354536094269,200,False,151-200,443,247
Institut Polytechnique de Paris,Institut Polytechnique de Paris,Institut Polytechnique de Paris,Institut Polytechnique de Paris,FR,https://openalex.org/I4210145102,https://ror.org/042tfbd02,2023,Annual snapshot 2023,2023,2023,6268,1239,1239,165,0.19767070835992342,0.026324186343331207,170,2.612647482245504,15,3275,0.5224952137843012,3619,0.5773771537970644,4338,0.6920867900446713,879,605,1922,338,594,1930,3330,0.5312699425654116,200,False,201-300,43,328
PSL Research University Paris (ComUE),Université Paris Sciences et Lettres,Université Paris Sciences et Lettres,PSL Research University Paris (ComUE); PSL University; Université PSL,FR,https://openalex.org/I2746051580,https://ror.org/013cjyk83,2023,Annual snapshot 2023,2023,2023,14422,2925,2925,433,0.20281514353071697,0.03002357509360699,684,2.7620153026258927,18,8040,0.5574816252946887,7483,0.5188600748855915,9214,0.6388850367494107,2156,1563,3104,889,1502,5208,7433,0.5153931493551519,200,False,34,34,108
Paris-Saclay University,Université Paris-Saclay,Université Paris-Saclay,Paris-Saclay University; Universite Paris Saclay; Université Paris-Saclay,FR,https://openalex.org/I277688954,https://ror.org/03xjwb503,2023,Annual snapshot 2023,2023,2023,20763,4573,4573,714,0.22024755574820595,0.03438809420603959,1092,2.71412994016326,18,10429,0.5022877233540433,13111,0.6314598083128642,14281,0.6878100467177191,3775,2264,5097,1283,1862,6482,11757,0.5662476520733998,200,False,13,76,82
Sorbonne University,Sorbonne Université,Sorbonne Université,Sorbonne Universite; Sorbonne University,FR,https://openalex.org/I39804081,https://ror.org/02en5vm52,2023,Annual snapshot 2023,2023,2023,20433,4550,4550,760,0.22267899965741692,0.0371947340087114,1460,2.6001086276046497,17,11750,0.5750501639504723,13267,0.6492928106494397,13124,0.6422943278030637,3765,2332,3763,1541,1723,7309,11648,0.5700582391229874,200,False,43,73,67
University of Montpellier,Université de Montpellier,Université de Montpellier,University of Montpellier,FR,https://openalex.org/I19894307,https://ror.org/051escj72,2023,Annual snapshot 2023,2023,2023,9313,2208,2208,325,0.2370879415870289,0.0348974551701922,746,2.6152291989475076,17,5270,0.565875657682809,6367,0.68366799098035,6630,0.711908085471921,2083,1101,2227,632,587,2683,6026,0.647052507247933,200,False,151-200,473,259
University of Strasbourg,Université de Strasbourg,Université de Strasbourg,University of Strasbourg,FR,https://openalex.org/I68947357,https://ror.org/00pg6eq24,2023,Annual snapshot 2023,2023,2023,5788,1311,1311,172,0.22650310988251554,0.029716655148583276,660,2.7570805106961656,15,2745,0.47425708362128544,3764,0.650310988251555,3836,0.6627505183137526,959,835,1104,456,482,1952,3218,0.5559778852798894,200,False,101-150,456,331
Université Grenoble Alpes,Université Grenoble Alpes,Université Grenoble Alpes,Université Grenoble Alpes,FR,https://openalex.org/I899635006,https://ror.org/02rx3b187,2023,Annual snapshot 2023,2023,2023,9505,1856,1856,236,0.1952656496580747,0.024829037348763808,792,2.6949248487359254,19,4543,0.4779589689637033,5657,0.5951604418726986,6196,0.6518674381904261,1488,1009,2229,538,932,3309,5139,0.5406628090478696,200,False,151-200,387,320
Université Paris Cité,Université Paris Cité,Université Paris Cité,Université de Paris; Université Paris Cité,FR,https://openalex.org/I204730241,https://ror.org/05f82e368,2023,Annual snapshot 2023,2023,2023,19241,4740,4740,759,0.24634894236266305,0.03944701418845174,1641,2.4975952270239854,18,10760,0.559222493633387,12759,0.6631152227015228,12160,0.6319837846265787,3853,2344,2867,1524,1572,7081,11253,0.5848448625331324,200,False,60,303,61
Cardiff University,Cardiff University,Cardiff University,Cardiff University,GB,https://openalex.org/I79510175,https://ror.org/03kk7td41,2023,Annual snapshot 2023,2023,2023,5060,1573,1573,228,0.3108695652173913,0.045059288537549404,1215,2.746173881664376,15,2836,0.5604743083003952,4026,0.7956521739130434,3982,0.7869565217391304,1184,1372,742,424,260,1078,3286,0.649407114624506,200,False,201-300,179,211
Durham University,Durham University,Durham University,Durham University,GB,https://openalex.org/I190082696,https://ror.org/01v29qb04,2023,Annual snapshot 2023,2023,2023,3912,1349,1349,225,0.34483640081799594,0.057515337423312884,723,2.7141705214289797,13,2248,0.5746421267893661,2831,0.7236707566462167,3175,0.8116053169734151,607,1261,701,261,345,737,2264,0.5787321063394683,200,False,201-300,85,270
Imperial College London,Imperial College London,Imperial College London,Imperial College London,GB,https://openalex.org/I47508984,https://ror.org/041kmwe10,2023,Annual snapshot 2023,2023,2023,13626,4778,4778,936,0.35065316307060035,0.06869220607661823,1541,2.3583067998411327,18,9300,0.6825187142228093,11282,0.8279759283722296,10349,0.7595038896227799,3617,3518,1354,1140,720,3277,8821,0.6473653309848818,200,True,26,2,14
King's College London,King's College London,King's College London,King's College London,GB,https://openalex.org/I183935753,https://ror.org/0220mzb33,2023,Annual snapshot 2023,2023,2023,11113,3847,3847,724,0.34617115090434625,0.06514892468280392,1229,2.2570585267315177,15,6769,0.6091064519031765,9095,0.8184108701520741,8579,0.7719787636101862,2777,3097,995,980,730,2534,7426,0.668226401511743,200,False,61,37,42
Lancaster University,Lancaster University,Lancaster University,Lancaster University,GB,https://openalex.org/I67415387,https://ror.org/04f2nsd36,2023,Annual snapshot 2023,2023,2023,2842,969,969,169,0.34095707248416607,0.059465165376495425,684,2.7906089227711357,10,1689,0.5942997888810697,2131,0.7498240675580577,2093,0.7364532019704434,574,790,338,144,247,749,1766,0.6213933849401829,200,False,301-400,164,324
London School of Hygiene and Tropical Medicine,London School of Hygiene & Tropical Medicine,London School of Hygiene & Tropical Medicine,London School of Hygiene and Tropical Medicine,GB,https://openalex.org/I4210089966,https://ror.org/00a0jsq62,2023,Annual snapshot 2023,2023,2023,3686,1554,1554,249,0.4215952251763429,0.06755290287574607,1053,1.8720408050485544,9,3069,0.8326098752034726,3349,0.9085729788388497,3399,0.9221378187737385,1914,759,294,183,249,287,2780,0.7542051003798155,200,True,201-300,,127
Newcastle University,Newcastle University,Newcastle University,Newcastle University,GB,https://openalex.org/I84884186,https://ror.org/01kj2bm70,2023,Annual snapshot 2023,2023,2023,5624,1837,1837,311,0.3266358463726885,0.055298719772403984,882,2.599714175875231,17,3274,0.5821479374110953,4518,0.8033428165007113,4271,0.7594238975817923,1375,1592,514,457,333,1353,3805,0.6765647226173542,200,False,201-300,149,202
Queen Mary University of London,Queen Mary University of London,Queen Mary University of London,"Queen Mary University of London; Queen Mary, University of London",GB,https://openalex.org/I166337079,https://ror.org/026zzn846,2023,Annual snapshot 2023,2023,2023,5874,2120,2120,407,0.3609124957439564,0.06928838951310862,972,2.511249873040202,14,3680,0.6264896152536602,4638,0.7895812053115424,4375,0.7448076268300987,1365,1451,700,468,391,1499,3759,0.6399387129724209,200,False,201-300,103,101
Queen's University Belfast,Queen's University Belfast,Queen's University Belfast,Queen's University Belfast,GB,https://openalex.org/I126231945,https://ror.org/00hswnk62,2023,Annual snapshot 2023,2023,2023,3967,1330,1330,251,0.3352659440383161,0.06327199395008823,658,2.679000244470423,10,2627,0.6622132593899672,3107,0.7832114948323671,3156,0.7955633980337786,1033,1066,534,289,234,811,2575,0.6491051172170406,200,False,301-400,174,241
The London School of Economics and Political Science,London School of Economics and Political Science,London School of Economics and Political Science,The London School of Economics and Political Science; The London School of Economics and Political Science (LSE),GB,https://openalex.org/I909854389,https://ror.org/0090zs177,2023,Annual snapshot 2023,2023,2023,2587,931,931,186,0.3598763045999227,0.07189795129493622,543,2.158177277061976,6,1504,0.5813683803633553,1635,0.6320061847700039,2085,0.8059528411287206,355,772,628,180,150,502,1680,0.6494008504058756,200,False,151-200,62,223
The University of Edinburgh,University of Edinburgh,University of Edinburgh,The University of Edinburgh; University of Edinburgh,GB,https://openalex.org/I98677209,https://ror.org/01nrxwf90,2023,Annual snapshot 2023,2023,2023,10643,3653,3653,671,0.3432302922108428,0.06304613360894484,1327,2.6857154043393043,18,6406,0.6018979611011933,8243,0.7744996711453538,8545,0.8028751291928967,2573,2859,1349,854,910,2098,6769,0.6360048858404586,200,False,37,35,41
The University of Manchester,University of Manchester,University of Manchester,The University of Manchester; University of Manchester,GB,https://openalex.org/I28407311,https://ror.org/027m9bs27,2023,Annual snapshot 2023,2023,2023,10589,3466,3466,603,0.32732080460855606,0.056945887241477006,1227,2.632145470806264,18,6396,0.6040230427802437,8697,0.8213240154877703,8459,0.7988478609878176,2272,3167,1224,963,833,2130,6563,0.6197941259797903,200,False,46,40,68
The University of Sheffield,University of Sheffield,University of Sheffield,The University of Sheffield; University of Sheffield,GB,https://openalex.org/I91136226,https://ror.org/05krs5044,2023,Annual snapshot 2023,2023,2023,6048,1899,1899,302,0.31398809523809523,0.049933862433862435,976,2.6537766777622727,15,3287,0.5434854497354498,4686,0.7748015873015873,4524,0.748015873015873,1281,1801,568,431,443,1524,3863,0.638723544973545,200,False,151-200,82,186
The University of Warwick,University of Warwick,University of Warwick,The University of Warwick; University of Warwick,GB,https://openalex.org/I39555362,https://ror.org/01a77tt86,2023,Annual snapshot 2023,2023,2023,5345,1671,1671,270,0.3126286248830683,0.050514499532273154,777,2.707556976125263,14,3164,0.591955098222638,3927,0.7347053320860617,4003,0.7489242282507016,1032,1569,632,278,492,1342,3003,0.5618334892422825,200,False,101-150,68,200
University College London,University College London,University College London,UCL; University College London,GB,https://openalex.org/I45129253,https://ror.org/02jx3x895,2023,Annual snapshot 2023,2023,2023,22665,7853,7853,1534,0.3464813589234503,0.06768144716523274,2049,2.3994704122993804,17,14648,0.6462828149128612,19046,0.8403264945951908,18425,0.8129274211339069,5742,6019,2938,2248,1478,4240,15005,0.6620339730862563,200,True,14,8,9
University of Bath,University of Bath,University of Bath,University of Bath,GB,https://openalex.org/I51601045,https://ror.org/002h8g185,2023,Annual snapshot 2023,2023,2023,2717,949,949,178,0.3492822966507177,0.06551343393448657,609,2.7663145052701563,9,1594,0.5866764814133235,2158,0.7942583732057417,2207,0.8122929701877071,532,910,464,144,157,510,1701,0.6260581523739418,200,False,401-500,125,386
